  281       84.300000000000        0.000011487316        0.000113194283	  281       84.300000000000        0.000012890547        0.000080255878	  281       84.300000000000        0.000422775909       -0.000312617564	  281       84.300000000000        0.000297128358       -0.000153616754
  282       84.600000000000       -0.000132941714        0.000709218035	  282       84.600000000000       -0.000214016914       -0.000547271226	  282       84.600000000000        0.000531429550       -0.000160031080	  282       84.600000000000        0.000337629967        0.000253271286
  283       84.900000000000       -0.000130334172        0.000579230727	  283       84.900000000000       -0.000574836765        0.000261350293	  283       84.900000000000        0.000536417183       -0.000825215122	  283       84.900000000000        0.000265909704        0.000296680101
  284       85.200000000000       -0.000159449833       -0.000612961887	  284       85.200000000000       -0.000676176957        0.000505508496	  284       85.200000000000        0.000623272628       -0.000565363055	  284       85.200000000000        0.000164012240       -0.000138227088
  285       85.500000000000       -0.000388733809       -0.000424885265	  285       85.500000000000       -0.000491045362       -0.000310906595	  285       85.500000000000        0.000555091761       -0.000088701160	  285       85.500000000000        0.000187367024       -0.000137211825
  286       85.800000000000       -0.000423493637       -0.000187323497	  286       85.800000000000       -0.000550241542        0.000603791170	  286       85.800000000000        0.000529495001        0.000133434535	  286       85.800000000000        0.000038043957        0.000694536554
  287       86.100000000000       -0.000286248927        0.000180238078	  287       86.100000000000       -0.000520564937       -0.000245108964	  287       86.100000000000        0.000495784796        0.000069943004	  287       86.100000000000        0.000017342662        0.000937903081
  288       86.400000000000       -0.000142768827        0.000310199474	  288       86.400000000000       -0.000318625562       -0.000150503263	  288       86.400000000000        0.000706637634        0.000263503867	  288       86.400000000000        0.000202758258       -0.000029916888
  289       86.700000000000       -0.000139908772        0.000647377962	  289       86.700000000000       -0.000043632910        0.000197923125	  289       86.700000000000        0.000725819867        0.000850653598	  289       86.700000000000        0.000143151837        0.000317092920
  290       87.000000000000       -0.000137247830        0.000605630641	  290       87.000000000000        0.000051231595       -0.000011973583	  290       87.000000000000        0.000573937411        0.000286787589	  290       87.000000000000        0.000130005404        0.000751460577
  291       87.300000000000       -0.000200303166       -0.000003335515	  291       87.300000000000       -0.000228660142        0.000434382658	  291       87.300000000000        0.000517718988        0.000467531797	  291       87.300000000000        0.000126076024       -0.000185413384
  292       87.600000000000        0.000180844711       -0.000255527642	  292       87.600000000000       -0.000284166584        0.000159400787	  292       87.600000000000        0.000305995761       -0.000340064885	  292       87.600000000000        0.000223975465        0.000446928292
  293       87.900000000000        0.000618521461       -0.000286595424	  293       87.900000000000       -0.000263089113       -0.000027516276	  293       87.900000000000        0.000444862509        0.000067684563	  293       87.900000000000        0.000117075326       -0.000220783314
  294       88.200000000000        0.000675347078       -0.000056399555	  294       88.200000000000       -0.000266360239       -0.000692524322	  294       88.200000000000        0.000522822224       -0.000354276542	  294       88.200000000000        0.000013393676       -0.000281664538
  295       88.500000000000        0.000655255361       -0.000086147434	  295       88.500000000000       -0.000091622443       -0.000354675977	  295       88.500000000000        0.000353261707        0.000266124622	  295       88.500000000000       -0.000014657620       -0.000426467594
  296       88.800000000000        0.000404034315        0.000362203045	  296       88.800000000000       -0.000039559461        0.000576118066	  296       88.800000000000        0.000375892415       -0.000039150671	  296       88.800000000000        0.000100182768        0.000222892527
  297       89.100000000000        0.000229656456       -0.000092833097	  297       89.100000000000        0.000075192704        0.000645261357	  297       89.100000000000        0.000367869105        0.000140906383	  297       89.100000000000        0.000216225889       -0.000379198741
  298       89.400000000000        0.000106531055        0.000111002223	  298       89.400000000000       -0.000047819707        0.000803932272	  298       89.400000000000        0.000388212906        0.000929407477	  298       89.400000000000        0.000128425083        0.000207351151
  299       89.700000000000        0.000023636483       -0.000238569772	  299       89.700000000000       -0.000464199443        0.000198415550	  299       89.700000000000        0.000393899650       -0.000745246094	  299       89.700000000000        0.000049256657       -0.000355559457
  300       90.000000000000       -0.000238130254        0.000126084904	  300       90.000000000000       -0.000241908134       -0.000361967102	  300       90.000000000000        0.000262474820        0.000022211584	  300       90.000000000000        0.000109489215        0.000538167278
  301       90.300000000000       -0.000667049909        0.000397720749	  301       90.300000000000        0.000224577143        0.000583540296	  301       90.300000000000        0.000475256212       -0.000007683367	  301       90.300000000000        0.000133796382       -0.000136877027
  302       90.600000000000       -0.000724221886        0.000203889080	  302       90.600000000000        0.000449785131        0.000895165878	  302       90.600000000000        0.000558466519       -0.000172314022	  302       90.600000000000        0.000043959644        0.000205324466
  303       90.900000000000       -0.000555433806        0.000178829448	  303       90.900000000000        0.000309363046       -0.000964979038	  303       90.900000000000        0.000555861688       -0.000608557320	  303       90.900000000000       -0.000083088829        0.000357305413
  304       91.200000000000       -0.000355048583       -0.000269158559	  304       91.200000000000        0.000583700757        0.000298333418	  304       91.200000000000        0.000617433395        0.000944055697	  304       91.200000000000       -0.000201877153       -0.000267625578
  305       91.500000000000       -0.000067612159        0.000700965942	  305       91.500000000000        0.000613327622        0.000675149681	  305       91.500000000000        0.000628693545        0.000625923060	  305       91.500000000000        0.000109650037        0.000206169530
  306       91.800000000000        0.000043165813        0.000046353991	  306       91.800000000000        0.000418936876        0.000232036893	  306       91.800000000000        0.000729171566        0.000147554915	  306       91.800000000000        0.000188134917        0.000214979435
  307       92.100000000000       -0.000007760142        0.000789201973	  307       92.100000000000        0.000239015273        0.000418167041	  307       92.100000000000        0.000652168185        0.000245408713	  307       92.100000000000        0.000180294754        0.000722948584
  308       92.400000000000        0.000144149268        0.000537908209	  308       92.400000000000        0.000003686237       -0.000392067033	  308       92.400000000000        0.000541882964       -0.000137084508	  308       92.400000000000        0.000185541698       -0.000043561833
  309       92.700000000000        0.000254397215       -0.000345766839	  309       92.700000000000       -0.000166551587        0.000540559276	  309       92.700000000000        0.000267618573        0.000207157916	  309       92.700000000000        0.000206310537        0.000001135086
  310       93.000000000000        0.000248479200       -0.000313570215	  310       93.000000000000       -0.000038663619        0.000208646544	  310       93.000000000000       -0.000134856103        0.000398961347	  310       93.000000000000        0.000268920915       -0.000028235144
  311       93.300000000000        0.000333663511       -0.000862499887	  311       93.300000000000        0.000111537643        0.000522999999	  311       93.300000000000       -0.000187349779       -0.000803198113	  311       93.300000000000        0.000023865823        0.000757425094
  312       93.600000000000        0.000432621085        0.000117434987	  312       93.600000000000        0.000224665918       -0.000338931594	  312       93.600000000000        0.000005889972        0.001178739719	  312       93.600000000000        0.000120561575       -0.000349939517
  313       93.900000000000        0.000330730099        0.000032277845	  313       93.900000000000        0.000377638455       -0.000055655264	  313       93.900000000000        0.000237490819       -0.000354848112	  313       93.900000000000        0.000367640073       -0.000110552221
  314       94.200000000000        0.000299599342        0.000522271755	  314       94.200000000000        0.000450929447        0.000119367540	  314       94.200000000000        0.000364726808       -0.000192725872	  314       94.200000000000        0.000200711957       -0.000236373587
  315       94.500000000000        0.000139542048        0.000447542702	  315       94.500000000000        0.000281269354        0.000227070532	  315       94.500000000000        0.000188218518       -0.000296490745	  315       94.500000000000        0.000063691879        0.000640700849
  316       94.800000000000       -0.000010467384        0.000269982326	  316       94.800000000000        0.000055099022        0.000066210988	  316       94.800000000000        0.000333179101        0.000470861835	  316       94.800000000000        0.000115923688        0.000036231388
  317       95.100000000000       -0.000192090319       -0.000068031955	  317       95.100000000000        0.000033265049        0.000020156903	  317       95.100000000000        0.000380711295        0.000026795601	  317       95.100000000000        0.000206041172        0.000003544093
  318       95.400000000000       -0.000243370003       -0.000707661578	  318       95.400000000000        0.000094818647        0.000017779036	  318       95.400000000000        0.000320145298        0.000383347116	  318       95.400000000000        0.000271762632       -0.000222910045
  319       95.700000000000       -0.000104129460       -0.000028837278	  319       95.700000000000        0.000337395412        0.000020893852	  319       95.700000000000        0.000399036614        0.000366465679	  319       95.700000000000        0.000350613326       -0.000038640269
  320       96.000000000000       -0.000359677299        0.000224903730	  320       96.000000000000        0.000622651484        0.000050071017	  320       96.000000000000        0.000435898309       -0.000582011241	  320       96.000000000000        0.000162598585        0.000617751870
  321       96.300000000000       -0.000470118374       -0.000014472443	  321       96.300000000000        0.000434314174       -0.000594528610	  321       96.300000000000        0.000281567130       -0.000256759400	  321       96.300000000000        0.000073152731       -0.000676955061
  322       96.600000000000       -0.000223261468        0.000305357007	  322       96.600000000000        0.000192434323       -0.000573694790	  322       96.600000000000        0.000134529177       -0.000026379128	  322       96.600000000000        0.000129708586       -0.000333402407
  323       96.900000000000        0.000053322222       -0.000676359578	  323       96.900000000000        0.000309467372        0.000417878554	  323       96.900000000000        0.000157070505        0.000265689970	  323       96.900000000000       -0.000253279304       -0.000189172667
  324       97.200000000000        0.000155624008        0.000311419450	  324       97.200000000000        0.000343650778       -0.000095805727	  324       97.200000000000        0.000253784998        0.000325982681	  324       97.200000000000       -0.000368708233       -0.000311994494
  325       97.500000000000        0.000071028225        0.000560791678	  325       97.500000000000        0.000445807733       -0.000171019138	  325       97.500000000000        0.000429874683       -0.000226378084	  325       97.500000000000       -0.000310873330       -0.000047693131
  326       97.800000000000        0.000025815790       -0.000478846843	  326       97.800000000000        0.000731149367        0.000563334034	  326       97.800000000000        0.000496693835       -0.000311611150	  326       97.800000000000       -0.000315814640       -0.000733807226
  327       98.100000000000       -0.000105855506       -0.000362623642	  327       98.100000000000        0.000884268331        0.000176732513	  327       98.100000000000        0.000486615015       -0.000127036092	  327       98.100000000000       -0.000098941414        0.000189814845
  328       98.400000000000       -0.000058467647       -0.000443323401	  328       98.400000000000        0.000717023537       -0.000093166629	  328       98.400000000000        0.000563578688       -0.000358733519	  328       98.400000000000       -0.000148190021        0.000070411181
  329       98.700000000000        0.000190635985       -0.000415293574	  329       98.700000000000        0.000553538189        0.000208440753	  329       98.700000000000        0.000215166672       -0.000688544483	  329       98.700000000000       -0.000159327905        0.000569819067
  330       99.000000000000        0.000444880411       -0.000174306345	  330       99.000000000000        0.000503356414        0.000581267570	  330       99.000000000000       -0.000078343889        0.000418569869	  330       99.000000000000       -0.000041733687       -0.000075598032
  331       99.300000000000        0.000348745456       -0.000244495449	  331       99.300000000000        0.000229661456        0.000007599140	  331       99.300000000000       -0.000079852751       -0.000557770829	  331       99.300000000000       -0.000128023213       -0.000915831472
  332       99.600000000000        0.000099306304       -0.000762618311	  332       99.600000000000       -0.000090397588       -0.000046743081	  332       99.600000000000        0.000027075729       -0.000094149572	  332       99.600000000000       -0.000099029189        0.000125210803
  333       99.900000000000       -0.000087336338        0.000042837454	  333       99.900000000000       -0.000135275588        0.000020760015	  333       99.900000000000        0.000149028191       -0.000589214223	  333       99.900000000000       -0.000121992653       -0.000060116922
  334      100.200000000000       -0.000131557520       -0.000475982753	  334      100.200000000000       -0.000233416578       -0.000248045446	  334      100.200000000000        0.000410978806       -0.000456125504	  334      100.200000000000       -0.000096741456       -0.000618928092
  335      100.500000000000       -0.000040532200        0.000226466503	  335      100.500000000000       -0.000222908296        0.000494781792	  335      100.500000000000        0.000329408610       -0.000264548905	  335      100.500000000000       -0.000059562524        0.000160661408
  336      100.800000000000       -0.000083434712       -0.001234202957	  336      100.800000000000       -0.000088099635       -0.000657518575	  336      100.800000000000        0.000225866035       -0.000768589986	  336      100.800000000000       -0.000175901882       -0.000221753494
  337      101.100000000000        0.000005651088       -0.000320419230	  337      101.100000000000        0.000264960141        0.000605771573	  337      101.100000000000        0.000142307350        0.000094568033	  337      101.100000000000       -0.000360128313        0.000129916064
  338      101.400000000000       -0.000026506815       -0.000269254242	  338      101.400000000000        0.000489540128        0.000067316145	  338      101.400000000000        0.000121691824        0.000579171679	  338      101.400000000000       -0.000537323735        0.000340267526
  339      101.700000000000       -0.000054336507       -0.000131932702	  339      101.700000000000        0.000341429670        0.001005713454	  339      101.700000000000        0.000086342610       -0.000169840693	  339      101.700000000000       -0.000379553641        0.000442627967
  340      102.000000000000       -0.000069253660       -0.000027160725	  340      102.000000000000        0.000176026182        0.000384580472	  340      102.000000000000        0.000058701792        0.000194812440	  340      102.000000000000       -0.000193235561       -0.000139945113
  341      102.300000000000        0.000175414325        0.000678232386	  341      102.300000000000        0.000351537106        0.000626209693	  341      102.300000000000        0.000065749519        0.000304559284	  341      102.300000000000       -0.000011237300       -0.000037742100
  342      102.600000000000        0.000580813699       -0.000222041220	  342      102.600000000000        0.000805108586        0.000992410328	  342      102.600000000000       -0.000086687712        0.000791117259	  342      102.600000000000       -0.000097318217        0.000843759025
  343      102.900000000000        0.000580636645        0.000082981700	  343      102.900000000000        0.000919783338        0.000183619921	  343      102.900000000000        0.000013945385        0.001217739197	  343      102.900000000000       -0.000262379030        0.000497845350
  344      103.200000000000        0.000403349774        0.000229579918	  344      103.200000000000        0.000674646786        0.000118590843	  344      103.200000000000        0.000023465195        0.000180547161	  344      103.200000000000       -0.000368841054        0.000319511890
  345      103.500000000000        0.000238872383        0.000093683820	  345      103.500000000000        0.000561810678        0.000109823641	  345      103.500000000000        0.000217226562       -0.000386487657	  345      103.500000000000       -0.000409788398       -0.000267492967
  346      103.800000000000        0.000177550529       -0.000285008731	  346      103.800000000000        0.000345075610        0.000660709288	  346      103.800000000000        0.000463209162       -0.000387674152	  346      103.800000000000       -0.000313937663        0.000757231463
  347      104.100000000000        0.000233295733       -0.000237684578	  347      104.100000000000        0.000435993624       -0.000441874169	  347      104.100000000000        0.000364573689       -0.000179035130	  347      104.100000000000       -0.000250365646        0.000154208529
  348      104.400000000000        0.000122918100       -0.000557516837	  348      104.400000000000        0.000694314897        0.000739203234	  348      104.400000000000        0.000248799053        0.001185280436	  348      104.400000000000       -0.000301853734        0.000360189080
  349      104.700000000000       -0.000044521155        0.000063235375	  349      104.700000000000        0.000664825314        0.000491088159	  349      104.700000000000        0.000230830247        0.000592921323	  349      104.700000000000       -0.000374024372       -0.000238469564
  350      105.000000000000       -0.000257303676       -0.000794677894	  350      105.000000000000        0.000614343328       -0.000706855426	  350      105.000000000000        0.000213420885       -0.000682249110	  350      105.000000000000       -0.000462167624       -0.000728712538
  351      105.300000000000       -0.000213444371        0.000027804220	  351      105.300000000000        0.000692190636        0.000625414145	  351      105.300000000000        0.000169811164       -0.000714869429	  351      105.300000000000       -0.000360126424       -0.000372493163
  352      105.600000000000       -0.000112528460        0.000139920407	  352      105.600000000000        0.000816282059       -0.000267822515	  352      105.600000000000        0.000017832935       -0.000471189452	  352      105.600000000000       -0.000435072060       -0.000311874559
  353      105.900000000000       -0.000123484994       -0.000293994351	  353      105.900000000000        0.000768697378       -0.000464876885	  353      105.900000000000       -0.000002053280       -0.000422093718	  353      105.900000000000       -0.000453002880        0.000453525550
  354      106.200000000000       -0.000566991906       -0.000433365501	  354      106.200000000000        0.000741454596        0.000524178761	  354      106.200000000000       -0.000061547910        0.000139198210	  354      106.200000000000       -0.000377911134       -0.000256285627
  355      106.500000000000       -0.000963037912        0.000339873776	  355      106.500000000000        0.000903308248       -0.000665173374	  355      106.500000000000       -0.000102530581       -0.000244484191	  355      106.500000000000       -0.000013031486       -0.000396990847
  356      106.800000000000       -0.000848423722       -0.000355754544	  356      106.800000000000        0.000770782741        0.000320360041	  356      106.800000000000        0.000013225256       -0.000012832888	  356      106.800000000000        0.000207418984        0.000133121589
  357      107.100000000000       -0.000688650925       -0.000036797193	  357      107.100000000000        0.000573309693        0.000231207660	  357      107.100000000000        0.000151857073        0.000424280022	  357      107.100000000000        0.000151261646        0.001128129450
  358      107.400000000000       -0.000579444408       -0.000136045748	  358      107.400000000000        0.000274227673        0.000178272325	  358      107.400000000000        0.000098778054        0.000499558371	  358      107.400000000000        0.000266590047       -0.000392974395
  359      107.700000000000       -0.000425789669       -0.000035793960	  359      107.700000000000        0.000271994261        0.000282013910	  359      107.700000000000        0.000050984530       -0.000055670934	  359      107.700000000000        0.000356909328        0.000499676133
  360      108.000000000000       -0.000274780979        0.000036444373	  360      108.000000000000        0.000286735901        0.000322632071	  360      108.000000000000        0.000178512387        0.000220056198	  360      108.000000000000        0.000381332849        0.000390136623
  361      108.300000000000       -0.000127128779       -0.000638284397	  361      108.300000000000        0.000039640567        0.000216666604	  361      108.300000000000        0.000394458224       -0.000397186749	  361      108.300000000000        0.000370666305        0.000154830005
  362      108.600000000000       -0.000094002987        0.000724326143	  362      108.600000000000       -0.000172839364       -0.000350828179	  362      108.600000000000        0.000549403345        0.000501281444	  362      108.600000000000        0.000253439751       -0.000051013411
  363      108.900000000000       -0.000074457735       -0.000114068362	  363      108.900000000000       -0.000408967237        0.000085669816	  363      108.900000000000        0.000570235476        0.000439422977	  363      108.900000000000        0.000129408886       -0.000797019201
  364      109.200000000000       -0.000010886413       -0.000835064401	  364      109.200000000000       -0.000304912456       -0.000356916248	  364      109.200000000000        0.000494742531       -0.001685618254	  364      109.200000000000        0.000211057051       -0.000219199065
  365      109.500000000000        0.000110490250       -0.000127814285	  365      109.500000000000        0.000046603473       -0.000440202567	  365      109.500000000000        0.000485858337       -0.000683512464	  365      109.500000000000        0.000097376177       -0.000314955809
  366      109.800000000000        0.000256293276       -0.000483149238	  366      109.800000000000        0.000069792453       -0.000377062684	  366      109.800000000000        0.000680954241        0.000622983575	  366      109.800000000000        0.000124814882       -0.000600107436
  367      110.100000000000        0.000264463186        0.000305341527	  367      110.100000000000       -0.000300404921       -0.000718549375	  367      110.100000000000        0.000474547696       -0.000470725481	  367      110.100000000000        0.000205342177       -0.000245096443
  368      110.400000000000        0.000174362790        0.000462014072	  368      110.400000000000       -0.000654910986       -0.000628048562	  368      110.400000000000        0.000326586462        0.000015260336	  368      110.400000000000        0.000263621377       -0.000667930814
  369      110.700000000000        0.000170489886       -0.000116088158	  369      110.700000000000       -0.000820408078       -0.000881759511	  369      110.700000000000        0.000107992748       -0.000128032353	  369      110.700000000000        0.000217752290        0.000275017867
  370      111.000000000000        0.000125852602        0.000121619812	  370      111.000000000000       -0.000757713835       -0.000309093307	  370      111.000000000000       -0.000051934131       -0.000356156765	  370      111.000000000000        0.000178053498       -0.000369816321
  371      111.300000000000       -0.000067696075        0.000060004094	  371      111.300000000000       -0.000588714434       -0.000142107384	  371      111.300000000000       -0.000266219538       -0.000004753285	  371      111.300000000000        0.000283543420       -0.000917748570
  372      111.600000000000       -0.000065657212        0.000638881250	  372      111.600000000000       -0.000361938670        0.001114894476	  372      111.600000000000       -0.000421857771       -0.001176489201	  372      111.600000000000        0.000295610670       -0.000307642313
  373      111.900000000000        0.000213494667        0.000154091107	  373      111.900000000000       -0.000067356506        0.000140814573	  373      111.900000000000       -0.000399310984        0.000620824376	  373      111.900000000000        0.000221702662        0.000064082229
  374      112.200000000000        0.000418033781        0.000035091524	  374      112.200000000000       -0.000160701281       -0.000075502679	  374      112.200000000000       -0.000246631707       -0.000731496126	  374      112.200000000000        0.000142424863       -0.000454652048
  375      112.500000000000        0.000424656930        0.000396970690	  375      112.500000000000       -0.000169804037        0.000091809253	  375      112.500000000000       -0.000213955139       -0.000907873365	  375      112.500000000000        0.000053484045        0.000495364990
  376      112.800000000000        0.000294853906        0.000138934529	  376      112.800000000000        0.000005518334       -0.000860861472	  376      112.800000000000       -0.000262447751        0.000383983461	  376      112.800000000000        0.000093913793       -0.000573693727
  377      113.100000000000        0.000401323164        0.000288660360	  377      113.100000000000       -0.000121257598       -0.000504348528	  377      113.100000000000       -0.000194832857       -0.000558555958	  377      113.100000000000       -0.000012783632       -0.000548003553
  378      113.400000000000        0.000583673119       -0.000059610025	  378      113.400000000000       -0.000249029149       -0.000105978193	  378      113.400000000000       -0.000066650368       -0.000552839254	  378      113.400000000000       -0.000024209477       -0.000135525302
  379      113.700000000000        0.000450245091        0.000020849660	  379      113.700000000000       -0.000179884882       -0.000215862239	  379      113.700000000000        0.000244893347       -0.000190554053	  379      113.700000000000       -0.000024473498        0.000190152239
  380      114.000000000000        0.000032770571       -0.000507347061	  380      114.000000000000       -0.000117882222       -0.000296574024	  380      114.000000000000        0.000281623846        0.000688039844	  380      114.000000000000       -0.000021913906       -0.000458666270
  381      114.300000000000       -0.000033372664       -0.000014807216	  381      114.300000000000       -0.000042403624        0.000783572628	  381      114.300000000000        0.000326230281        0.000475407982	  381      114.300000000000       -0.000189349831        0.000158069648
  382      114.600000000000        0.000169840385        0.000009868879	  382      114.600000000000        0.000049826253       -0.000493208852	  382      114.600000000000        0.000336433627        0.000547137352	  382      114.600000000000       -0.000271582865       -0.000418539095
  383      114.900000000000        0.000449807247       -0.000349274323	  383      114.900000000000        0.000002025148       -0.000085498693	  383      114.900000000000        0.000244583745       -0.000392319290	  383      114.900000000000       -0.000280992499        0.000649392020
  384      115.200000000000        0.000550509527       -0.000355158682	  384      115.200000000000       -0.000381740305       -0.000123684214	  384      115.200000000000        0.000256096556        0.000316686763	  384      115.200000000000       -0.000435196646       -0.000602382125
  385      115.500000000000        0.000576679723       -0.000035488249	  385      115.500000000000       -0.000736418338        0.000609410280	  385      115.500000000000        0.000200829797       -0.000444820500	  385      115.500000000000       -0.000462643473       -0.000340449116
  386      115.800000000000        0.000334727949        0.000263146805	  386      115.800000000000       -0.000648075552       -0.000160476869	  386      115.800000000000        0.000344683949       -0.000044520302	  386      115.800000000000       -0.000494934424       -0.000823642647
  387      116.100000000000        0.000017150816        0.000008436364	  387      116.100000000000       -0.000483964512       -0.000680263031	  387      116.100000000000        0.000461576349       -0.000331014257	  387      116.100000000000       -0.000551889524       -0.000385941096
  388      116.400000000000       -0.000142520599        0.000067542249	  388      116.400000000000       -0.000396178480       -0.000023413040	  388      116.400000000000        0.000336120601       -0.000144914012	  388      116.400000000000       -0.000528898221       -0.001141958051
  389      116.700000000000       -0.000103871977       -0.000032121222	  389      116.700000000000       -0.000287355267        0.000164325988	  389      116.700000000000        0.000422348637       -0.000814728133	  389      116.700000000000       -0.000526181134        0.001176369752
  390      117.000000000000       -0.000127806617        0.000251586959	  390      117.000000000000       -0.000074550013        0.000436784826	  390      117.000000000000        0.000573831819       -0.000351052065	  390      117.000000000000       -0.000488664879        0.000474609431
  391      117.300000000000        0.000010392637       -0.000189722661	  391      117.300000000000        0.000042803279        0.000542398360	  391      117.300000000000        0.000532821933        0.000118122946	  391      117.300000000000       -0.000242727028       -0.000145869798
  392      117.600000000000       -0.000048458229       -0.000543836108	  392      117.600000000000        0.000300170141        0.000234486885	  392      117.600000000000        0.000523675520        0.000056677006	  392      117.600000000000       -0.000141761575       -0.000379830658
  393      117.900000000000        0.000110522862       -0.000229121079	  393      117.900000000000        0.000473912920       -0.000006826891	  393      117.900000000000        0.000582533151        0.000331265841	  393      117.900000000000       -0.000346844455       -0.000492894023
  394      118.200000000000        0.000381295708       -0.000181625435	  394      118.200000000000        0.000235137888        0.000492238091	  394      118.200000000000        0.000568563124        0.000279473510	  394      118.200000000000       -0.000155125903        0.000234456702
  395      118.500000000000        0.000227362231        0.000091363720	  395      118.500000000000       -0.000059689767       -0.000131743061	  395      118.500000000000        0.000448712796       -0.000207626853	  395      118.500000000000       -0.000016707462        0.000289587048
  396      118.800000000000        0.000114945927        0.000174040807	  396      118.800000000000       -0.000288582177       -0.000293503574	  396      118.800000000000        0.000383145953        0.000107048685	  396      118.800000000000        0.000137718012       -0.000012220717
  397      119.100000000000        0.000369193518        0.001289917302	  397      119.100000000000       -0.000357636319       -0.000358232693	  397      119.100000000000        0.000350750639        0.000151188816	  397      119.100000000000        0.000309558110        0.000670679603
  398      119.400000000000        0.000568318600       -0.000178171872	  398      119.400000000000       -0.000499491170        0.001085556327	  398      119.400000000000        0.000320912152        0.000243063774	  398      119.400000000000        0.000117176755        0.000213889706
  399      119.700000000000        0.000795459055        0.000021390035	  399      119.700000000000       -0.000482133083       -0.000841011791	  399      119.700000000000        0.000112078745        0.000204051425	  399      119.700000000000        0.000185296672        0.000543767387
